machineId,lat,lng,topbrand,total
ZPL306276H,39.2528985,-84.6000338,dietcoke,7967.766
ZPL3062792,30.4834917,-90.4568869,coke,15993.882
ZPL3062804,31.8087678,-85.969951,drpepper,4475.933
ZPL306282U,30.0065088,-90.2657449,coke,9689.355
ZPL306283P,32.2399275,-92.7110541,drpepper,9916.585
ZPL306284K,30.5191073,-90.5000631,drpepper,7685.742
ZPL306285F,29.8088454,-91.5097558,drpepper,6164.728
ZPL306286A,30.470347,-90.085489,coke,10013.315
ZPL3062875,28.5736282,-81.5158308,coke,12634.871
ZPL3062880,30.000883,-90.223486,dietcoke,12718.697
ZPL306289V,39.086723,-84.479194,dietcoke,10218.59
ZPL306292N,29.875775,-90.048653,coke,13210.196
ZPL306293I,41.4038445,-94.9948932,drpepper,9824.76
ZPL306294D,41.2554293,-95.9305727,dietcoke,8751.428
ZPL306298T,28.427765,-81.405295,coke,20420.795
ZPL3063016,33.1835238,-117.3286792,dietcoke,6896.267
ZPL3063021,30.5001366,-90.1071117,coke,18646.93
ZPL306303W,39.086723,-84.479194,dietcoke,4409.573
ZPL306305M,41.2554293,-95.9305727,dietcoke,5677.804
ZPL3063092,47.5454268,-122.0546522,dietcoke,9781.28
ZPL3063104,26.018964,-80.207613,coke,14830.558
ZPL3063175,35.820573,-80.238487,coke,12738.782
ZPL3063180,35.442813,-80.880368,dietcoke,5562.546
ZPL306320X,32.8724595,-96.7644226,drpepper,5665.58
ZPL306322N,36.338305,-82.372969,coke,0
ZPL306324D,28.553004,-81.336312,coke,14881.792
ZPL3063263,37.7399287,-89.8767738,drpepper,15572.903
ZPL306327Y,32.337568,-86.1800559,sprite,6886.817
ZPL306328T,36.0476011,-115.1722101,coke,16113.779
ZPL306330Q,41.2412531,-81.5489592,dietcoke,5923.383
ZPL306331L,35.08485,-80.885548,coke,14647.707
ZPL306332G,33.94283,-84.534052,coke,16329.664
ZPL3063346,28.594284,-81.364557,dietcoke,9285.952
ZPL306336W,35.9435984,-79.0120799,dietcoke,9324.48
ZPL306338M,30.180202,-93.586856,drpepper,12472.91
ZPL306339H,45.0206163,-93.4835217,dietcoke,6541.799
ZPL306341E,40.0931086,-83.0916003,coke,0
ZPL3063429,33.8476789,-84.3710518,sprite,6602.542
ZPL3063434,39.351687,-94.764932,drpepper,7965.093
ZPL306344Z,26.12411,-80.361347,coke,17935.871
ZPL306345U,28.0284678,-82.3932692,coke,18599.724
ZPL306346P,37.2910874,-89.5717904,dietcoke,13575.795
ZPL306349A,37.577542,-77.3946969,fanta,9197.804
ZPL306350C,35.5053467,-80.6088438,coke,13206.113
ZPL306353X,36.0866132,-86.6484918,sprite,7736.423
ZPL306355N,45.0311127,-92.8290099,dietcoke,3745.199
ZPL306356I,29.9728134,-90.0488135,sprite,6670.026
ZPL306357D,38.590185,-89.984036,drpepper,7387.316
ZPL3063588,34.9821457,-80.4608089,coke,11900.293
ZPL3063593,32.364747,-86.268792,fanta,4821.71
ZPL3063610,36.058728,-79.39966,drpepper,4621.336
ZPL306364L,38.687195,-90.359481,sprite,7617.511
ZPL306365G,28.6713293,-81.455025,coke,14289.835
ZPL3063681,38.3149405,-85.8052341,dietcoke,15311.245
ZPL306369W,47.5750597,-122.1689623,dietcoke,6659.11
ZPL306370Y,39.0440554,-83.9212946,coke,0
ZPL306371T,36.115072,-115.206186,coke,14872.162
ZPL306373J,33.9486348,-83.4125268,fanta,3094.605
ZPL306374E,37.9892212,-85.7059619,coke,12363.939
ZPL306378U,36.785401,-76.10769,sprite,11147.754
ZPL306379P,33.9191386,-84.3796418,dietcoke,7768.01
ZPL306380R,42.2895135,-71.6725376,dietcoke,8367.459
ZPL306381M,42.6009856,-82.8995311,coke,15360.643
ZPL306382H,40.1471235,-82.9212389,dietcoke,24483.081
ZPL306383C,47.5644646,-122.376586,dietcoke,11913.989
ZPL3063847,39.053323,-94.612193,coke,0
ZPL3063852,32.536202,-93.770538,sprite,8410.903
ZPL306386X,37.295735,-89.527879,drpepper,12116.962
ZPL306389I,38.3429224,-85.6172147,dietcoke,7132.633
ZPL306390K,39.542335,-77.987488,coke,24942.332
ZPL306391F,35.184598,-101.938189,coke,0
ZPL306392A,29.667003,-82.325165,sprite,10614.318
ZPL3063940,28.063771,-82.5521739,coke,19400.262
ZPL306395V,29.4342416,-98.7036331,drpepper,12333.303
ZPL306396Q,31.1096076,-92.0638226,drpepper,17237.129
ZPL306400Y,35.463819,-80.871486,coke,0
ZPL306401T,37.204248,-93.276549,drpepper,15218.094
ZPL306403J,40.843241,-96.681202,coke,0
ZPL306404E,30.473296,-91.1683231,sprite,7770.104
ZPL3064059,27.934038,-82.325062,fanta,2139.906
ZPL306407Z,33.2445514,-84.2519468,dietcoke,3683.103
ZPL306409P,38.2680243,-80.8413599,drpepper,7724.76
ZPL306410R,41.264058,-73.135034,dietcoke,10751.713
ZPL306412H,39.199037,-84.600413,dietcoke,5706.264
ZPL3064147,37.130116,-76.537625,sprite,9944.971
ZPL3064152,33.6342039,-84.292277,sprite,8621.491
ZPL306416X,35.9209362,-80.5883404,drpepper,5112.882
ZPL306421F,40.706233,-73.6305501,sprite,8119.975
ZPL306422A,40.400323,-80.024316,coke,19576.163
ZPL3064235,30.305484,-81.846406,coke,9102.526
ZPL306425V,38.304455,-80.83274,drpepper,9727.402
ZPL306427L,39.6526525,-104.7696897,drpepper,12401.873
ZPL306428G,28.034903,-80.6219189,coke,11329.824
ZPL3064318,41.80779,-71.407535,coke,28485.548
ZPL306433Y,33.9887165,-83.8979573,dietcoke,7401.756
ZPL306434T,29.6332982,-90.758827,drpepper,9028.382
ZPL306436J,42.027577,-71.22792,dietcoke,17165.175
ZPL306437E,34.7755719,-80.3826646,coke,10632.107
ZPL3064389,34.7516997,-81.037213,coke,9818.376
ZPL3064394,26.008364,-80.302444,sprite,5076.149
ZPL3064406,41.980804,-71.514466,dietcoke,6819.32
ZPL306443R,28.087557,-82.459119,coke,16123.557
ZPL306444M,28.6875419,-81.3929749,coke,20098.821
ZPL306445H,32.3824389,-86.1879255,sprite,6589.877
ZPL306446C,32.533191,-84.963505,fanta,2777.857
ZPL3064482,47.6571258,-117.2488068,fanta,4014.533
ZPL306449X,33.9371702,-84.3780841,dietcoke,7978.689
ZPL306450Z,41.905795,-71.027342,dietcoke,10250.765
ZPL306451U,35.7950194,-80.9375092,coke,15649.837
ZPL306452P,41.9689669,-71.3036405,dietcoke,12871.65
ZPL306453K,41.910869,-71.364505,coke,11110.426
ZPL306455A,41.754862,-71.404945,dietcoke,7058.398
ZPL3064565,42.9790684,-85.0703017,dietcoke,12424.693
ZPL3064570,35.006444,-78.815437,coke,11622.302
ZPL306458V,41.844681,-71.418273,coke,28139.844
ZPL306459Q,41.7479224,-71.2079752,dietcoke,7333.709
ZPL306461N,33.115282,-117.101249,dietcoke,8565.6
ZPL306462I,42.0115281,-87.7642981,coke,14942.229
ZPL306463D,41.8791719,-71.06565,coke,28332.63
ZPL3064648,27.9253818,-82.5061498,dietcoke,8102.384
ZPL3064653,42.806117,-86.018092,dietcoke,12590.806
ZPL306466Y,34.0683504,-117.3364502,coke,17426.599
ZPL306469J,40.337657,-79.8084096,dietcoke,10437.752
ZPL306471G,42.6680179,-83.034433,coke,19064.266
ZPL306472B,37.5005605,-77.5307719,fanta,9335.676
ZPL3064741,28.304815,-81.41738,coke,0
ZPL3064819,32.4477118,-93.8657644,sprite,9681.004
ZPL306483Z,34.103166,-117.30002,coke,12207.486
ZPL306485P,28.485565,-81.4315497,dietcoke,8061.577
ZPL306487F,34.271561,-85.225557,coke,16431.772
ZPL3064912,41.27675,-72.835784,dietcoke,6236.472
ZPL306494N,41.2266435,-96.0248305,drpepper,14091.526
ZPL306495I,35.005555,-80.556748,coke,24353.186
ZPL3064978,33.9408771,-117.2273687,sprite,5322.118
ZPL3064983,33.6010878,-111.9798186,dietcoke,9956.602
ZPL306505W,29.9101124,-90.205268,coke,11914.473
ZPL306507M,42.0115281,-87.7642981,dietcoke,10425.753
ZPL306508H,35.442813,-80.880368,coke,0
ZPL306510E,37.1242729,-76.3918459,dietcoke,6368.011
ZPL3065119,47.6294939,-122.3714345,dietcoke,9195.306
ZPL306514U,28.033762,-82.459071,coke,17150.444
ZPL306515P,30.0000716,-97.8682736,drpepper,4603.415
ZPL306516K,28.023642,-82.582588,coke,16087.14
ZPL306518A,44.876003,-91.923729,dietcoke,6460.064
ZPL3065195,29.9940934,-90.241532,coke,15203.64
ZPL3065207,39.0440554,-83.9212946,dietcoke,5383.656
ZPL306526D,39.1466306,-84.404731,dietcoke,13759.001
ZPL3065278,28.44391,-81.426808,coke,12774.364
ZPL306529Y,36.5453159,-82.5181097,coke,0
ZPL3065300,30.625215,-81.546204,dietcoke,4496.819
ZPL306533L,34.0859335,-84.5192652,coke,16524.362
ZPL306534G,41.8502795,-87.8043117,sprite,7676.629
ZPL306535B,41.8502795,-87.8043117,sprite,8953.893
ZPL3065366,30.016624,-90.175529,coke,12700.761
ZPL306538W,33.8647569,-112.134992,drpepper,7648.697
ZPL306549K,30.6815353,-83.2194728,coke,9177.877
ZPL306550M,28.755693,-81.354331,coke,17507.45
ZPL306551H,27.93819,-82.2867,coke,20226.639
ZPL3065537,31.2040225,-82.3343759,coke,0
ZPL306555X,28.0539905,-82.4506102,sprite,4948.477
ZPL306557N,28.606595,-81.394658,coke,10720.059
ZPL306560F,32.339682,-86.225485,fanta,4182.054
ZPL306561A,31.1601068,-81.3904994,dietcoke,6421.762
ZPL306564V,35.5222892,-81.0106117,coke,20413.144
ZPL306567G,30.098601,-97.274772,drpepper,14484.327
ZPL306568B,45.90781,-122.739031,dietcoke,6586.829
ZPL3065696,27.9634228,-82.5206719,coke,0
ZPL3065708,28.147593,-81.45026,coke,29045.958
ZPL306572Y,25.80873,-80.2648789,coke,12983.219
ZPL3065779,30.2370542,-93.3082961,drpepper,12294.138
ZPL306579Z,36.100887,-80.229046,sprite,4854.98
ZPL306581W,34.6547765,-99.3340514,drpepper,4058.184
ZPL306582R,30.0819206,-90.4540249,dietcoke,8240.999
ZPL306584H,42.474711,-70.957572,coke,26920.211
ZPL306585C,31.9578745,-81.3196722,dietcoke,5958.656
ZPL3065867,37.6509393,-77.3995121,fanta,3238.466
ZPL3065872,45.530993,-122.6619263,dietcoke,8058.973
ZPL306588X,33.012915,-96.887409,drpepper,5503.653
ZPL306591P,29.97565,-90.231519,coke,18218.759
ZPL306592K,33.9155469,-83.444601,dietcoke,5574.554
ZPL306593F,29.9757017,-90.1578079,dietcoke,17874.756
ZPL306594A,32.4941987,-86.3989907,sprite,5578.705
ZPL3065955,29.9117944,-90.0179965,sprite,6105.653
ZPL306597V,29.9625061,-90.1844861,dietcoke,8587.461
ZPL306598Q,29.916083,-90.118709,dietcoke,9522.693
ZPL3066013,35.115957,-80.927517,coke,11591.14
ZPL3066079,45.6386904,-122.6472488,dietcoke,4719.959
ZPL3066084,29.8889545,-90.0311754,coke,15998.95
ZPL306611W,45.5279384,-122.8674701,dietcoke,6533.2
ZPL306612R,29.924332,-90.021493,sprite,6156.94
ZPL306614H,47.467612,-122.288426,coke,0
ZPL306615C,30.256746,-82.123521,coke,37606.623
ZPL3066172,26.03249,-80.142936,coke,12386.895
ZPL306618X,27.298424,-82.48063,coke,0
ZPL306620U,29.9633393,-90.1638722,dietcoke,8118.015
ZPL306622K,33.9989332,-84.2831003,dietcoke,4835.971
ZPL306623F,30.4892813,-90.4827468,coke,15974.428
ZPL306624A,29.9822287,-90.2849993,coke,22987.311
ZPL3066255,34.0957182,-84.176504,dietcoke,13867.562
ZPL306627V,35.152875,-80.839283,dietcoke,4185.734
ZPL306629L,33.50511,-84.23589,fanta,5414.345
ZPL306631I,33.390819,-84.761853,dietcoke,6906.287
ZPL306632D,34.0860952,-84.5436417,dietcoke,12090.381
ZPL3066338,30.0878558,-97.8198582,drpepper,9401.333
ZPL306635Y,41.512068,-71.687507,dietcoke,5889.297
ZPL306636T,41.35586,-71.805032,dietcoke,6289.496
ZPL306638J,34.0371793,-84.5675171,dietcoke,8250.612
ZPL306640G,29.8932205,-90.1249322,coke,18666.662
ZPL306641B,34.0022348,-84.1701486,dietcoke,11568.139
ZPL3066426,29.8851321,-97.9406476,drpepper,13170.253
ZPL306644W,42.054176,-87.833446,dietcoke,8118.462
ZPL306646M,34.237331,-84.4613646,dietcoke,9595.976
ZPL306648C,30.014414,-97.8650378,drpepper,14233.154
ZPL3066509,34.0565298,-84.2321162,dietcoke,9179.845
ZPL3066514,35.307879,-80.755759,sprite,5008.7
ZPL306653U,30.3578767,-97.6866223,drpepper,12837.937
ZPL306654P,30.355579,-97.703265,fanta,4496.093
ZPL306655K,33.9238693,-117.9683676,dietcoke,8851.54
ZPL306656F,30.231323,-97.8643309,drpepper,13572.101
ZPL306657A,33.7820263,-84.3545749,coke,0
ZPL3066585,33.834574,-117.838403,dietcoke,12246.561
ZPL3066590,41.67139,-71.499106,dietcoke,11047.49
ZPL3066602,41.71922,-71.484029,dietcoke,14997.542
ZPL306663N,30.6329603,-97.6829156,drpepper,13011.857
ZPL306664I,30.2115813,-97.7133599,drpepper,20545.491
ZPL3066668,41.662012,-71.544996,dietcoke,8187.151
ZPL3066673,35.152875,-80.839283,dietcoke,4551.37
ZPL306668Y,30.228315,-97.786564,drpepper,10513.116
ZPL306670V,41.6312724,-71.4690223,dietcoke,9598.027
ZPL306671Q,33.9486004,-84.6280726,dietcoke,11472.93
ZPL306672L,33.6293405,-117.7251433,dietcoke,11867.911
ZPL306673G,30.0212108,-90.0615168,sprite,7777.847
ZPL3066756,34.0371793,-84.5675171,dietcoke,5791.174
ZPL3066761,41.7904628,-87.8685144,coke,26075.103
ZPL306677W,34.047904,-117.3110906,drpepper,6181.786
ZPL306678R,30.440302,-97.666772,drpepper,13819.817
ZPL306679M,44.8839335,-93.3152351,coke,0
ZPL306681J,41.728402,-71.438602,dietcoke,9438.057
ZPL3066839,30.329131,-97.71526,drpepper,10770.637
ZPL3066844,30.517549,-97.668086,drpepper,11479.461
ZPL306686U,30.6204062,-97.6908651,drpepper,17474.679
ZPL306687P,47.1124881,-122.2938574,dietcoke,6292.143
ZPL306688K,33.858455,-118.0277352,dietcoke,8036.612
ZPL306689F,42.4797787,-71.0217785,dietcoke,15239.97
ZPL306690H,33.8818501,-117.6124801,coke,0
ZPL306691C,34.1074348,-117.6319753,dietcoke,6970.509
ZPL3066932,42.548905,-70.941648,dietcoke,6189.034
ZPL306694X,33.4355713,-111.8395314,drpepper,12689.609
ZPL306696N,41.558028,-87.7944799,dietcoke,9629.831
ZPL306697I,41.7929379,-88.2054792,dietcoke,10111.331
ZPL306703G,37.675171,-122.471374,sprite,5702.773
ZPL306704B,33.509693,-112.0375052,dietcoke,13896.806
ZPL306707W,33.320391,-111.977841,dietcoke,9344.422
ZPL306708R,41.5861623,-87.8521891,dietcoke,10656.438
ZPL306711J,33.476137,-112.221156,drpepper,10858.156
ZPL306712E,37.3168177,-121.8738176,sprite,5785.166
ZPL306715Z,33.2491164,-111.8406785,dietcoke,10388.771
ZPL306717P,33.4139365,-111.9267488,drpepper,5938.334
ZPL306719F,37.3093767,-121.0193119,coke,16403.702
ZPL306721C,38.4951919,-121.4292383,sprite,9023.917
ZPL3067232,34.0423066,-84.053911,dietcoke,9962.811
ZPL306727I,33.756788,-84.396479,fanta,2000.682
ZPL3067298,34.0932454,-84.279444,dietcoke,9952.848
ZPL306730A,33.8225943,-84.3705695,dietcoke,6520.086
ZPL3067315,33.3992402,-84.5957627,dietcoke,10038.873
ZPL306733V,38.409376,-121.38415,sprite,5573.724
ZPL306734Q,38.4740764,-121.4191753,sprite,4413.243
ZPL306736G,33.6261768,-111.891437,dietcoke,9769.737
ZPL306737B,33.640098,-111.980572,dietcoke,9027.686
ZPL3067391,33.8394735,-84.379774,dietcoke,9735.106
ZPL3067403,33.9077391,-84.3787321,dietcoke,7425.714
ZPL306741Y,37.2509609,-121.870947,sprite,5975.597
ZPL306744J,34.0685996,-83.9814815,dietcoke,8098.676
ZPL3067469,33.565089,-85.075406,coke,12826.395
ZPL306748Z,32.9713819,-96.9931878,drpepper,8615.012
ZPL306749U,38.642984,-121.1903393,dietcoke,7064.854
ZPL306750W,37.98815,-121.321905,sprite,7949.087
ZPL306752M,38.818587,-121.190288,dietcoke,5890.679
ZPL306753H,38.7616234,-121.3097392,dietcoke,5170.567
ZPL306754C,38.494661,-121.523354,sprite,11588.678
ZPL3067557,38.425061,-121.3904391,sprite,5201.602
ZPL3067562,38.5984813,-121.4211992,sprite,9359.544
ZPL306759N,38.5962039,-121.3847709,sprite,4360.221
ZPL306760P,38.5239858,-121.498078,sprite,7855.868
ZPL306762F,33.4803974,-84.4368896,sprite,8686.925
ZPL3067645,34.0583382,-84.3810198,dietcoke,4937.207
ZPL3067650,41.492626,-72.0978061,dietcoke,5302.923
ZPL306767Q,33.9291232,-84.3452423,dietcoke,8222.183
ZPL306771D,33.9291232,-84.3452423,dietcoke,6884.955
ZPL3067733,33.9804869,-84.558227,coke,14447.165
ZPL306774Y,34.0583382,-84.3810198,dietcoke,7103.805
ZPL306775T,33.945546,-84.624745,dietcoke,8157.286
ZPL306777J,35.051497,-85.3096197,dietcoke,4930.634
ZPL306778E,33.724433,-84.765024,dietcoke,6096.948
ZPL3067799,33.756788,-84.396479,dietcoke,6389.007
ZPL306784R,32.975907,-96.709489,drpepper,8292.82
ZPL306785M,42.915566,-83.622486,coke,7429.433
ZPL306786H,30.251543,-89.791548,coke,13652.555
ZPL3067887,32.9415261,-97.1210829,drpepper,10298.678
ZPL3067892,33.7853523,-84.4072827,sprite,10368.378
ZPL306791Z,29.474762,-81.239544,coke,15020.466
ZPL306792U,34.1915771,-84.128629,dietcoke,8320.532
ZPL306794K,28.236117,-81.651359,coke,25798.786
ZPL306795F,40.8114841,-96.6256108,dietcoke,5649.462
ZPL306796A,40.0630408,-83.0397246,dietcoke,15218.519
ZPL3067975,41.2690035,-72.9986995,dietcoke,6457.616
ZPL306799V,44.6280273,-70.1570009,dietcoke,7568.498
ZPL306800I,39.951421,-83.1461897,coke,29762.546
ZPL306801D,45.028636,-93.4555507,coke,0
ZPL3068028,44.8636097,-93.3517315,dietcoke,6701.056
ZPL3068033,36.6875317,-121.7995785,coke,10542.061
ZPL306805T,32.516934,-92.157635,drpepper,13479.655
ZPL306807J,32.4875929,-92.084126,sprite,10842.51
ZPL3068099,28.995805,-81.303151,coke,18447.521
ZPL306810B,32.7807158,-91.9021543,drpepper,11962.005
ZPL3068116,44.860638,-93.484707,dietcoke,3782.068
ZPL3068121,41.602308,-87.7980297,coke,12618.568
ZPL306813W,39.0509379,-95.6795166,drpepper,9519.83
ZPL306814R,36.032297,-80.382958,dietcoke,5234.966
ZPL306815M,30.25228,-92.0662696,drpepper,13355.292
ZPL306817C,32.8844782,-96.9630312,drpepper,6560.227
ZPL3068204,47.755977,-122.6610174,dietcoke,7603.596
ZPL306822U,41.492626,-72.0978061,dietcoke,8592.417
ZPL306823P,42.2693995,-71.0237491,dietcoke,14975.355
ZPL306826A,27.83888,-82.786661,coke,11605.721
ZPL3068280,41.492626,-72.0978061,dietcoke,5085.065
ZPL306830X,32.911195,-96.958072,drpepper,9447.485
ZPL306832N,39.199037,-84.600413,dietcoke,7759.913
ZPL306834D,28.332008,-81.514938,coke,13375.158
ZPL3068358,30.622274,-87.043904,coke,19939.635
ZPL306837Y,30.188883,-82.639072,coke,23041.19
ZPL306840Q,30.293085,-91.91408,drpepper,14718.131
ZPL306842G,34.0505702,-84.090942,dietcoke,8978.828
ZPL3068446,27.5912217,-81.5148297,coke,15377.497
ZPL306847R,45.1566615,-93.1634039,dietcoke,8493.996
ZPL306848M,41.4544719,-86.3091133,dietcoke,4921.979
ZPL306849H,42.0120378,-87.7213946,coke,36424.275
ZPL306851E,34.055608,-84.557304,coke,16733.24
ZPL306854Z,38.54092,-90.474256,dietcoke,10089.534
ZPL306858F,42.3953429,-86.2691545,dietcoke,6054.495
ZPL3068688,32.447426,-93.746544,dietcoke,5650.679
ZPL3068693,28.338996,-81.5941579,coke,13856.984
ZPL306874L,35.04251,-85.68711,drpepper,5846.391
ZPL306876B,41.2899827,-86.6206538,coke,11077.708
ZPL3068776,43.7634528,-71.7088897,dietcoke,7254.421
ZPL3068781,41.9836297,-86.1233009,coke,10510.301
ZPL306879W,44.8993504,-93.2272708,fanta,4269.527
ZPL306881T,44.8993504,-93.2272708,fanta,4404.266
ZPL306883J,42.033345,-86.5149093,dietcoke,7882.178
ZPL306884E,43.4829565,-70.4707803,dietcoke,6832.277
ZPL3068859,35.664896,-80.498676,coke,13837.569
ZPL3068864,43.666611,-70.276614,dietcoke,12000.317
ZPL306887Z,36.8556123,-94.3841179,coke,0
ZPL306889P,39.9782496,-75.2735704,sprite,8273.211
ZPL306890R,29.211149,-81.0237,coke,12732.488
ZPL306891M,44.8993504,-93.2272708,sprite,5051.311
ZPL306892H,44.3084456,-71.7999849,coke,12724.608
ZPL306893C,32.4469965,-91.4929255,drpepper,10062.394
ZPL3068947,27.72682,-82.678685,sprite,6493.821
ZPL3068952,47.5710539,-122.661165,dietcoke,6763.15
ZPL306896X,33.7746586,-117.8529317,dietcoke,14655.882
ZPL306899I,25.985968,-80.2061499,sprite,9211.125
ZPL3069005,32.458827,-93.661679,drpepper,11923.092
ZPL3069010,33.8028066,-118.0143201,dietcoke,7565.448
ZPL306902V,32.531131,-93.6726203,drpepper,8807.632
ZPL306903Q,29.180699,-81.0789829,coke,11337.6
ZPL306904L,41.0376388,-111.9450533,dietcoke,16820.47
ZPL306905G,32.52432,-92.075565,sprite,9092.41
ZPL306906B,31.5391974,-91.3966989,sprite,8254.466
ZPL3069076,33.780171,-84.383646,sprite,5916.9
ZPL3069081,36.074033,-80.336848,coke,9616.477
ZPL306909W,33.567876,-84.538755,sprite,11891.569
ZPL306910Y,32.6220969,-93.27352,drpepper,9820.9
ZPL306911T,32.5232754,-92.0979692,drpepper,6642.408
ZPL306913J,32.5509137,-92.0791274,drpepper,6766.093
ZPL3069159,41.2152839,-86.783171,coke,10207.593
ZPL3069164,37.084297,-94.530249,coke,0
ZPL306917Z,41.4463792,-86.1664849,coke,0
ZPL306918U,44.7833323,-69.7279691,dietcoke,4933.039
ZPL306919P,44.3916885,-71.184849,dietcoke,4767.893
ZPL306920R,44.5574029,-69.628883,dietcoke,7101.613
ZPL306921M,42.179424,-86.261579,coke,16171.872
ZPL306922H,28.94806,-80.884549,coke,15701.628
ZPL306923C,43.8405128,-70.4437642,dietcoke,7003.817
ZPL3069247,28.4401291,-81.4712344,dietcoke,3448.998
ZPL3069252,29.1272226,-81.0046011,coke,16654.389
ZPL306926X,34.6087961,-98.362828,coke,0
ZPL306928N,35.140067,-80.736873,coke,9275.829
ZPL306929I,29.014451,-80.941081,coke,14378.107
ZPL306930K,37.5138675,-122.2543099,dietcoke,7563.656
ZPL306931F,28.4401291,-81.4712344,dietcoke,6219.543
ZPL306932A,39.2360419,-121.0386478,drpepper,5403.678
ZPL3069335,31.5681795,-93.4873277,drpepper,10348.478
ZPL306936Q,36.0085246,-84.2654376,coke,0
ZPL306938G,28.922602,-81.29803,coke,12834.724
ZPL306939B,29.283463,-81.036239,coke,9400.83
ZPL306940D,30.203986,-81.740193,coke,23924.974
ZPL3069418,35.0803855,-80.6570638,coke,11530.263
ZPL3069423,36.3260259,-119.3313646,drpepper,9139.972
ZPL306943Y,36.2618943,-115.1805008,coke,18291.705
ZPL306946J,43.9672417,-71.1453318,dietcoke,7965.342
ZPL3069506,30.7266539,-85.1863269,dietcoke,5370.969
ZPL306955H,33.362113,-86.999402,sprite,10080.14
ZPL306956C,33.820877,-84.387563,dietcoke,6358.452
ZPL3069582,26.230482,-80.154651,coke,22818.881
ZPL306959X,29.4759663,-81.178189,coke,16862.418
ZPL306960Z,35.673474,-78.4868585,coke,21638.408
ZPL306961U,46.5917995,-111.9890934,drpepper,10128.642
ZPL306962P,33.817837,-84.577283,coke,18828.504
ZPL306963K,47.2484108,-122.293887,dietcoke,4946.185
ZPL306964F,39.7108996,-105.05279,coke,26847.491
ZPL306965A,29.221597,-81.047616,sprite,5622.04
ZPL3069670,26.2362417,-80.2043531,coke,17774.536
ZPL306968V,34.9878036,-81.2275842,coke,12095.941
ZPL306969Q,33.6379442,-112.0660016,drpepper,14548.959
ZPL306970S,35.266335,-80.881314,sprite,9645.838
ZPL306972I,42.9448193,-70.8344764,dietcoke,3664.322
ZPL306973D,37.2946071,-121.9505481,coke,19436.261
ZPL3069748,25.7302155,-80.4159954,coke,22384.773
ZPL3069753,47.8205877,-122.2933033,dietcoke,7643.358
ZPL306977T,47.0537656,-122.7798755,coke,14581.049
ZPL306979J,43.636856,-70.3320506,dietcoke,13619.767
ZPL306980L,27.838751,-82.693652,coke,0
ZPL306981G,33.9406135,-84.2456538,coke,13465.845
ZPL306986R,47.6501006,-122.6916654,dietcoke,4450.712
ZPL306987M,36.150538,-80.279881,sprite,3938.561
ZPL306988H,26.1656774,-80.172559,sprite,6413.828
ZPL306989C,26.2112592,-80.2042173,sprite,8073.773
ZPL3069924,40.5805017,-111.8330592,dietcoke,13049.385
ZPL306994U,36.2389594,-115.1662617,sprite,8234.927
ZPL306995P,47.19202,-122.40977,sprite,8325.667
ZPL306996K,36.8328745,-119.9153616,coke,11654.508
ZPL306998A,47.453907,-122.261862,dietcoke,4089.483
ZPL3069995,47.1316816,-119.2770428,coke,0
ZPL307000X,32.861956,-116.92278,drpepper,6014.647
ZPL307002N,39.7488706,-122.2010889,coke,18383.963
ZPL307003I,47.061527,-122.766468,dietcoke,3659.584
ZPL307004D,47.2730017,-122.2294992,dietcoke,5158.811
ZPL3070058,33.9998793,-84.5852313,coke,11797.407
ZPL3070063,41.2286486,-111.9786784,coke,14121.696
ZPL307007Y,36.6229931,-121.8428843,dietcoke,5506.098
ZPL307008T,47.5681417,-122.6333082,coke,14475.917
ZPL307010Q,46.6053306,-122.9041982,dietcoke,6069.383
ZPL307011L,36.3573619,-94.2268466,drpepper,4452.763
ZPL307012G,47.2162925,-122.4687857,coke,0
ZPL307013B,47.661551,-122.3316521,dietcoke,5996.901
ZPL3070146,36.1114909,-80.088546,coke,10084.257
ZPL3070151,26.2743037,-80.154099,coke,14191.716
ZPL307016W,36.8376763,-121.3902302,coke,21832.04
ZPL307017R,47.1569554,-122.3005304,dietcoke,3806.007
ZPL307018M,47.65736,-117.317316,coke,0
ZPL307019H,47.9669608,-122.2104414,dietcoke,5627.041
ZPL307020J,28.663362,-81.37529,coke,17998.492
ZPL307021E,33.9109524,-118.160864,coke,0
ZPL3070229,27.916082,-82.749745,coke,15281.212
ZPL3070234,33.943486,-118.244744,fanta,3067.307
ZPL307024Z,36.962783,-122.0433589,coke,17375.918
ZPL307025U,33.3055812,-111.8620172,drpepper,10240.1
ZPL307026P,35.609924,-77.39352,fanta,2813.997
ZPL307027K,34.2246158,-118.5360877,coke,10971.401
ZPL307028F,35.32148,-78.636146,coke,7907.123
ZPL307029A,32.6279003,-117.0880557,coke,13835.119
ZPL307030C,47.71535,-117.3984,coke,0
ZPL3070317,37.1290425,-121.6374137,coke,19022.441
ZPL3070322,46.2418853,-119.1236135,coke,20935.555
ZPL307035N,47.489211,-111.329441,dietcoke,3770.91
ZPL307036I,48.4354609,-122.332177,dietcoke,5443.614
ZPL307037D,48.236703,-122.3297307,dietcoke,3416.64
ZPL3070388,34.2169669,-118.4481023,coke,12544.777
ZPL3070393,47.6703564,-117.41074,coke,0
ZPL3070405,47.715557,-117.4296692,coke,0
ZPL3070410,36.9785731,-121.9653577,coke,27838.61
ZPL307042V,36.6637173,-121.6570658,coke,16521.224
